File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_001.tif,1,,Front Cover,,,,,sw43zc5x,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_002.tif,2,,Inside Front Cover,,,,,h008p740,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_003.tif,3,,Page 1,,,,,hq11sf52,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_004.tif,4,,Page 2,,,,,pp08t512,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_005.tif,5,,Page 3,,,,,r561km34,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_006.tif,6,,Page 4,,,,,m130cp0d,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_007.tif,7,,Page 5,,,,,t782tc9s,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_008.tif,8,,Page 6,,,,,sp936f14,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_009.tif,9,,Page 7,,,,,sm13n143,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_010.tif,10,,Page 8,,,,,cp48h463,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_011.tif,11,,Page 9,,,,,nr369p11,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_012.tif,12,,Page 10,,,,,rr78jz2d,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_013.tif,13,,Page 11,,,,,dx14801w,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_014.tif,14,,Page 12,,,,,zb31w08j,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_015.tif,15,,Page 13,,,,,zq12hq98,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_016.tif,16,,Page 14,,,,,5c072v0v,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_017.tif,17,,Page 15,,,,,rf63pv27,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_018.tif,18,,Page 16,,,,,z361dk5q,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_019.tif,19,,Page 17,,,,,k366wj5c,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_020.tif,20,,Page 18,,,,,m8574s4q,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_021.tif,21,,Page 19,,,,,kw38b18z,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_022.tif,22,,Page 20,,,,,b6006w3s,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_023.tif,23,,Page 21,,,,,s771nv2w,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_024.tif,24,,Page 22,,,,,wc64p29k,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_025.tif,25,,Page 23,,,,,ck25d84d,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_026.tif,26,,Page 24,,,,,bd72978m,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_027.tif,27,,Page 25,,,,,pv76649b,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_028.tif,28,,Page 26,,,,,sm345887,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_029.tif,29,,Page 27,,,,,6322kf8x,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_030.tif,30,,Page 28,,,,,wk08jp29,Page,
/Volumes/DLPartners/SRLF/Toganoo2/pages/3276172/ucla_3276172_031.tif,31,,Page 29,,,,,s443cg78,Page,
