"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Text direction","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_001.tif","1","","Front Cover","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/sw43zc5x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fsw43zc5x"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_002.tif","2","","Inside Front Cover","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/h008p740","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fh008p740"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_003.tif","3","","Page 1","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/hq11sf52","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fhq11sf52"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_004.tif","4","","Page 2","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/pp08t512","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fpp08t512"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_005.tif","5","","Page 3","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/r561km34","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fr561km34"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_006.tif","6","","Page 4","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/m130cp0d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fm130cp0d"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_007.tif","7","","Page 5","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/t782tc9s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Ft782tc9s"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_008.tif","8","","Page 6","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/sp936f14","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fsp936f14"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_009.tif","9","","Page 7","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/sm13n143","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fsm13n143"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_010.tif","10","","Page 8","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/cp48h463","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fcp48h463"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_011.tif","11","","Page 9","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/nr369p11","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fnr369p11"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_012.tif","12","","Page 10","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/rr78jz2d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Frr78jz2d"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_013.tif","13","","Page 11","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/dx14801w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fdx14801w"
"Masters/othermasters/dl_toganoo/masters/1986247/ucla_1986247_014.tif","14","","Page 12","","","","ark:/21198/n1mp6g","ark:/21198/n1mp6g/zb31w08j","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1mp6g%2Fzb31w08j"
