File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_wahon/uclaeal_wahon_A03_bib1787478_vol01/uclaeal_wahon_A03_bib1787478_vol01_001.tif,1,,Front cover,,,,ark:/21198/z1v13kvc,ark:/21198/z1v13kvc/sw43zc5x,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A03_bib1787478_vol01/uclaeal_wahon_A03_bib1787478_vol01_002.tif,2,,Page spread 1,,,,ark:/21198/z1v13kvc,ark:/21198/z1v13kvc/h008p740,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A03_bib1787478_vol01/uclaeal_wahon_A03_bib1787478_vol01_003.tif,3,,Page spread 2,,,,ark:/21198/z1v13kvc,ark:/21198/z1v13kvc/hq11sf52,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A03_bib1787478_vol01/uclaeal_wahon_A03_bib1787478_vol01_004.tif,4,,Page spread 3,,,,ark:/21198/z1v13kvc,ark:/21198/z1v13kvc/pp08t512,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A03_bib1787478_vol01/uclaeal_wahon_A03_bib1787478_vol01_005.tif,5,,Page spread 4,,,,ark:/21198/z1v13kvc,ark:/21198/z1v13kvc/r561km34,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A03_bib1787478_vol01/uclaeal_wahon_A03_bib1787478_vol01_006.tif,6,,Page spread 5,,,,ark:/21198/z1v13kvc,ark:/21198/z1v13kvc/m130cp0d,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A03_bib1787478_vol01/uclaeal_wahon_A03_bib1787478_vol01_007.tif,7,,Page spread 6,,,,ark:/21198/z1v13kvc,ark:/21198/z1v13kvc/t782tc9s,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A03_bib1787478_vol01/uclaeal_wahon_A03_bib1787478_vol01_008.tif,8,,Page spread 7,,,,ark:/21198/z1v13kvc,ark:/21198/z1v13kvc/sp936f14,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A03_bib1787478_vol01/uclaeal_wahon_A03_bib1787478_vol01_009.tif,9,,Page spread 8,,,,ark:/21198/z1v13kvc,ark:/21198/z1v13kvc/sm13n143,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A03_bib1787478_vol01/uclaeal_wahon_A03_bib1787478_vol01_010.tif,10,,Page spread 9,,,,ark:/21198/z1v13kvc,ark:/21198/z1v13kvc/cp48h463,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_A03_bib1787478_vol01/uclaeal_wahon_A03_bib1787478_vol01_011.tif,11,,Page spread 10,,,,ark:/21198/z1v13kvc,ark:/21198/z1v13kvc/nr369p11,Page,
